#WAGON_DATA
wagonName,LUCA
wagonMeshIndex,0
primaryMaterial,Lavande
secondaryMaterial,BleuClair
stationId,8
stationSplineId,7

#PATH_DATA
time,posX,posY,posZ,rotX,rotY,rotZ,rotW
0.01999999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.03999998,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.05999998,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.07999997,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.09999996,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.12,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.14,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.16,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.1799999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.1999999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.2199999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.2399999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.2599999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.2799999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.2999999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.3199999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.3399999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.3599998,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.3799998,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.3999998,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.4199998,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.4399998,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.4599997,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.4799997,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.4999997,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.5199997,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.5399997,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.5599996,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.5799996,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.5999996,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.6199996,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.6399996,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.6599995,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.6799995,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.6999995,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.7199995,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.7399995,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.7599995,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.7799994,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.7999994,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.8199994,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.8399994,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.8599994,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.8799993,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.8999993,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.9199993,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.9399993,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.9599993,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.9799992,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
0.9999992,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
1.019999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
1.039999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
1.059999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
1.079999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
1.099999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
1.119999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
1.139999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
1.159999,25.43885,4.422407,-74.28067,-0.1150038,0.09089489,0.2018407,0.9683865
1.179999,25.43971,4.424135,-74.27428,-0.1150332,0.09079833,0.2019058,0.9683785
1.199999,25.44142,4.427572,-74.2616,-0.1150918,0.09060615,0.2020357,0.9683626
1.219999,25.444,4.432738,-74.24252,-0.11518,0.09031651,0.2022309,0.9683384
1.239999,25.44745,4.439652,-74.21706,-0.1152982,0.08992953,0.2024917,0.9683058
1.259999,25.45175,4.448275,-74.18522,-0.1154462,0.08944593,0.2028179,0.9682647
1.279999,25.45575,4.458785,-74.14692,-0.1174672,0.08295362,0.2071772,0.9676765
1.299999,25.46022,4.471084,-74.1022,-0.1176885,0.08225462,0.2076442,0.9676092
1.319999,25.46532,4.48513,-74.05108,-0.1179429,0.08145317,0.2081788,0.9675311
1.339999,25.47107,4.500926,-73.99357,-0.1182308,0.08055101,0.208781,0.9674418
1.359999,25.47745,4.518489,-73.92965,-0.1185548,0.07953964,0.2094538,0.9673404
1.379999,25.48448,4.537811,-73.85933,-0.1189166,0.0784181,0.2101891,0.9672281
1.399999,25.49214,4.558901,-73.7826,-0.1193157,0.07718671,0.2109843,0.9671048
1.419999,25.50045,4.581739,-73.69948,-0.1197525,0.07584805,0.2118482,0.9669679
1.439999,25.50939,4.606337,-73.60996,-0.120228,0.07439805,0.2127816,0.9668165
1.459999,25.51558,4.633099,-73.51394,-0.1228828,0.06646737,0.2178582,0.9659295
1.479999,25.52192,4.661689,-73.41145,-0.1234728,0.06473894,0.218956,0.9657235
1.499999,25.52869,4.692068,-73.30254,-0.1241141,0.06287435,0.2201185,0.9655001
1.519999,25.53584,4.724235,-73.18723,-0.1248051,0.06088171,0.2213401,0.9652594
1.539999,25.54338,4.758189,-73.0655,-0.1255459,0.05876124,0.2226365,0.9649966
1.559999,25.54769,4.79422,-72.93735,-0.1288173,0.04958524,0.2281988,0.9637805
1.579999,25.55055,4.832189,-72.80271,-0.129606,0.04713543,0.2301014,0.9633452
1.599999,25.55354,4.871984,-72.66165,-0.1301799,0.0446252,0.2331134,0.9626629
1.619999,25.55667,4.913589,-72.51418,-0.1307964,0.04202786,0.2362631,0.9619281
1.639999,25.55632,4.95702,-72.36035,-0.1331917,0.03275426,0.2477525,0.9590651
1.659999,25.55316,5.00232,-72.20008,-0.1339489,0.03005295,0.2511207,0.9581717
1.679999,25.54987,5.049448,-72.03339,-0.1347569,0.02727589,0.2546234,0.9572166
1.699999,25.54605,5.098373,-71.86031,-0.1376051,0.01823124,0.2663095,0.9538405
1.719999,25.53547,5.149226,-71.68112,-0.1385704,0.01539028,0.2700163,0.952708
1.739999,25.52453,5.201916,-71.49551,-0.1395943,0.01248695,0.2738541,0.9515048
1.759999,25.51318,5.256414,-71.30348,-0.1406786,0.009527459,0.2778204,0.9502287
