#WAGON_DATA
wagonName,MUAM
wagonMeshIndex,0
primaryMaterial,BleuFoncé
secondaryMaterial,Lavande
stationId,7
stationSplineId,0

#PATH_DATA
time,posX,posY,posZ,rotX,rotY,rotZ,rotW
2.919997,-35.0568,2.943685,-101.8403,0.05751088,0.4217883,-0.03799997,0.9040703
2.939997,-34.6423,2.869318,-101.4918,0.05745142,0.4218111,-0.03812717,0.904058
2.959997,-34.22273,2.794047,-101.139,0.05740586,0.4218291,-0.03822377,0.9040486
2.979997,-33.79809,2.717863,-100.7821,0.05734374,0.4218546,-0.03835494,0.904035
2.999997,-33.36838,2.640784,-100.4208,0.05727905,0.4218825,-0.03848994,0.9040204
3.019997,-32.93361,2.562791,-100.0554,0.05721164,0.4219138,-0.03862934,0.9040041
3.039997,-32.49377,2.483904,-99.68575,0.05715852,0.4219401,-0.03873786,0.9039905
3.059997,-32.04884,2.404104,-99.31185,0.05708467,0.4219798,-0.03888708,0.9039702
3.079997,-31.59884,2.323409,-98.93374,0.05700438,0.4220288,-0.0390461,0.9039456
3.099997,-31.14373,2.24181,-98.55141,0.05693736,0.4220754,-0.0391758,0.9039226
3.119997,-30.6835,2.159317,-98.16492,0.05683916,0.4221563,-0.03935933,0.9038829
3.139997,-30.21814,2.07594,-97.77428,0.05672371,0.4222804,-0.03956087,0.9038233
3.159997,-29.74748,1.991709,-97.37965,0.05655921,0.4225439,-0.03980567,0.9036998
3.179997,-29.2712,1.906703,-96.98144,0.05625381,0.4233481,-0.04010824,0.903329
3.199997,-28.72631,1.850983,-96.82969,0.04027459,0.619197,-0.02474823,0.7838116
3.219997,-28.10613,1.791219,-96.68346,0.04018929,0.6210297,-0.02424943,0.7823803
3.239997,-27.47869,1.731326,-96.53892,0.04007467,0.6224768,-0.02383032,0.7812482
3.259997,-26.84427,1.671245,-96.39498,0.0399383,0.6238899,-0.02342469,0.7801396
3.279997,-26.20274,1.611114,-96.25219,0.03981543,0.6250311,-0.02310306,0.7792414
3.299997,-25.55412,1.550923,-96.11049,0.03963062,0.6266131,-0.02266729,0.777992
3.319997,-24.90489,1.491298,-95.97138,0.0394111,0.6283605,-0.02219832,0.7766062
3.339997,-24.25499,1.432329,-95.83518,0.03914562,0.6303505,-0.02167785,0.77502
3.359997,-23.60434,1.374086,-95.70226,0.0388197,0.6326761,-0.02108377,0.7731555
3.379997,-22.9528,1.316736,-95.57334,0.0385079,0.6348152,-0.02054828,0.7714303
3.399997,-22.3,1.260738,-95.45042,0.03800347,0.6381475,-0.01973057,0.7687224
3.419997,-21.6459,1.206219,-95.33402,0.03732073,0.6424869,-0.01868719,0.7651591
3.439997,-20.99018,1.153698,-95.22648,0.03633678,0.6485121,-0.01726374,0.7601405
3.459997,-20.33246,1.104126,-95.1319,0.03475818,0.6578293,-0.01508921,0.7522132
3.479997,-19.67234,1.058668,-95.05565,0.03198892,0.6732147,-0.01186603,0.7386596
3.499997,-19.00889,1.018276,-95.00565,0.02998077,0.6825191,-0.01130491,0.7301651
3.519997,-18.34407,0.9822051,-94.97943,0.02678713,0.6957019,-0.01013684,0.7177595
3.539997,-17.67858,0.9506842,-94.97433,0.02303553,0.7083622,-0.008634567,0.7054204
3.559997,-17.01281,0.9237131,-94.98672,0.01920977,0.7176793,-0.007268012,0.6960709
3.579997,-16.34703,0.9007851,-95.01103,0.0158835,0.7220652,-0.006518184,0.691612
3.599997,-15.6813,0.8809368,-95.04032,-0.01382714,-0.7224098,0.006464063,-0.6912968
3.619997,-15.01539,0.8630654,-95.06651,-0.01185065,-0.7202795,0.006947189,-0.693548
