#WAGON_DATA
wagonName,ROB
wagonMeshIndex,0
primaryMaterial,Jaune
secondaryMaterial,Prune
stationId,5
stationSplineId,0

#PATH_DATA
time,posX,posY,posZ,rotX,rotY,rotZ,rotW
0.5399997,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.5599996,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.5799996,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.5999996,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.6199996,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.6399996,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.6599995,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.6799995,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.6999995,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.7199995,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.7399995,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.7599995,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.7799994,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.7999994,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.8199994,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.8399994,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.8599994,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.8799993,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.8999993,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.9199993,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.9399993,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.9599993,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.9799992,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
0.9999992,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.019999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.039999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.059999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.079999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.099999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.119999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.139999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.159999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.179999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.199999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.219999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.239999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.259999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.279999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.299999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.319999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.339999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.359999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.379999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.399999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.419999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.439999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.459999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.479999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.499999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.519999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.539999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.559999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.579999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.599999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.619999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.639999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.659999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.679999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.699999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.719999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.739999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.759999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.779999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.799999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.819999,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.839998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.859998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.879998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.899998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.919998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.939998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.959998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.979998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
1.999998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
2.019998,84.15852,0.5326383,-8.137377,0.001167267,0.4781613,0.00216116,0.8782686
2.039998,84.16412,0.5326383,-8.133756,0.001166582,0.4781613,0.002160132,0.8782687
2.059998,84.17533,0.5326383,-8.126518,0.001165479,0.4781611,0.002158135,0.8782687
2.079998,84.19213,0.5326383,-8.115656,0.001163691,0.4781611,0.002155036,0.8782687
2.099998,84.21453,0.5326383,-8.101182,0.001161218,0.478161,0.002150908,0.8782688
2.119998,84.24252,0.5326482,-8.083097,0.001158267,0.4781612,0.002145782,0.8782687
2.139998,84.27612,0.5326482,-8.061386,0.001154661,0.478161,0.002139672,0.8782689
2.159998,84.31532,0.5326482,-8.036058,0.001133591,0.4781606,0.002103716,0.8782692
2.179998,84.36012,0.5326482,-8.007115,0.001128733,0.4781607,0.00209552,0.8782693
2.199998,84.41051,0.5326482,-7.974542,0.001123428,0.4781604,0.002086267,0.8782693
2.219998,84.46653,0.5326482,-7.938357,0.001117468,0.4781604,0.002076059,0.8782694
2.239998,84.52812,0.5326482,-7.898551,0.001110822,0.4781603,0.002064898,0.8782696
2.259998,84.59531,0.5326582,-7.855134,0.001103848,0.4781604,0.002052784,0.8782696
2.279998,84.66811,0.5326576,-7.80809,0.00109607,0.4781601,0.002039596,0.8782696
2.299998,84.74652,0.5326576,-7.757426,0.001087934,0.4781597,0.00202541,0.8782699
2.319998,84.83051,0.5326576,-7.703156,0.001079053,0.4781595,0.002010196,0.8782701
2.339998,84.92009,0.5326675,-7.64527,0.001069516,0.4781592,0.001994014,0.8782703
2.359998,85.01529,0.5326675,-7.583758,0.001043022,0.4781584,0.001948342,0.8782709
2.379998,85.11609,0.5326675,-7.51862,0.001032472,0.4781578,0.001930162,0.8782713
2.399998,85.2225,0.5326774,-7.449861,0.001021266,0.4781575,0.001910969,0.8782715
2.419998,85.33447,0.5326774,-7.377501,0.001009613,0.4781568,0.001890779,0.8782719
2.439998,85.45207,0.5326874,-7.301515,0.000997424,0.4781564,0.001869559,0.8782721
2.459998,85.57526,0.5326874,-7.221908,0.0009845495,0.4781559,0.001847342,0.8782725
2.479998,85.70404,0.5326973,-7.13869,0.0009545981,0.4781543,0.001795679,0.8782735
2.499998,85.83841,0.5327072,-7.051856,0.0009405315,0.4781535,0.001771301,0.8782741
2.519998,85.9784,0.5327072,-6.961406,0.000925958,0.4781525,0.001745909,0.8782746
2.539998,86.12399,0.5327172,-6.867325,0.0009106694,0.4781516,0.001719475,0.8782752
2.559998,86.27518,0.5327271,-6.769618,0.0008949041,0.4781508,0.001692057,0.8782758
2.579998,86.43198,0.532737,-6.6683,0.0008617938,0.4781482,0.001634657,0.8782773
2.599998,86.59437,0.532747,-6.563361,0.0008445679,0.4781467,0.001604736,0.8782781
2.619998,86.76236,0.5327569,-6.454806,0.0008268355,0.4781452,0.001573846,0.878279
2.639998,86.93595,0.5327668,-6.342635,0.0008084475,0.4781436,0.001541883,0.8782799
2.659998,87.11514,0.5327768,-6.226833,0.0007723272,0.4781398,0.001478851,0.8782822
2.679998,87.29992,0.5327966,-6.107416,0.0007522701,0.4781378,0.001443982,0.8782833
2.699998,87.4903,0.5328066,-5.984386,0.0007315874,0.4781354,0.00140804,0.8782846
2.719998,87.68628,0.5328165,-5.857732,0.0007100105,0.4781329,0.00137043,0.8782862
2.739998,87.88786,0.5328364,-5.727461,0.0006697774,0.4781274,0.001300469,0.8782893
2.759998,88.09502,0.5328562,-5.593559,0.0006464421,0.4781239,0.001259953,0.8782912
2.779998,88.3078,0.5328761,-5.456051,0.0006216764,0.4781201,0.001216859,0.8782934
2.799998,88.52615,0.532896,-5.314922,0.0005773306,0.478112,0.001140013,0.878298
2.819998,88.75011,0.5329158,-5.170172,0.0005502701,0.4781067,0.00109303,0.878301
2.839998,88.97968,0.5329357,-5.021791,0.0005214512,0.4781006,0.001043141,0.8783044
2.859998,89.21481,0.5329556,-4.869795,0.0004709363,0.4780883,0.0009560138,0.8783112
2.879997,89.45557,0.5329854,-4.714162,0.0004379749,0.4780789,0.0008996128,0.8783163
2.899997,89.7019,0.5330152,-4.554918,0.0004042684,0.4780678,0.0008419006,0.8783225
2.919997,89.95383,0.533045,-4.392029,0.0003429949,0.4780448,0.00073798,0.8783351
2.939997,90.21136,0.5330748,-4.225513,0.0003014803,0.4780252,0.0006684064,0.8783458
2.959997,90.47448,0.5331145,-4.055362,0.0002251863,0.4779809,0.0005429088,0.87837
2.979997,90.74316,0.5331638,-3.881515,0.0001685321,0.4779347,0.0004526973,0.8783953
2.999997,91.01743,0.5332136,-3.704042,9.87649E-05,0.4778574,0.0003467202,0.8784375
3.019997,91.28941,0.5324983,-3.512398,-0.000108242,0.4774271,8.368492E-05,0.8786714
3.039997,91.56141,0.5312366,-3.309603,0.002519995,0.4314343,-0.001897797,0.9021388
3.059997,91.83718,0.5297366,-3.099218,0.002581924,0.4291533,-0.001859039,0.9032261
3.079997,92.11069,0.5275412,-2.875552,0.002646148,0.4284177,-0.001676515,0.9035754
3.099997,92.38936,0.525306,-2.647659,0.002693504,0.4278266,-0.001522169,0.9038556
3.119997,92.67244,0.5230808,-2.414629,0.002752423,0.4270122,-0.001306668,0.9042407
3.139997,92.96064,0.5208058,-2.177318,0.002785385,0.4265036,-0.001173213,0.9044809
3.159997,93.25343,0.5185409,-1.935115,0.002828449,0.4257681,-0.0009839385,0.9048274
3.179997,93.55124,0.516256,-1.68849,0.002852797,0.4253041,-0.000867322,0.9050456
3.199997,93.85371,0.5139613,-1.437073,0.002885729,0.4246064,-0.0006967932,0.9053732
3.219997,94.1611,0.5116466,-1.181121,0.002905309,0.4241386,-0.0005858838,0.9055924
3.239997,94.4732,0.5093318,-0.9203851,0.002931296,0.4234406,-0.0004252642,0.905919
3.259997,94.79013,0.5070072,-0.6550699,0.002947092,0.4229556,-0.0003172159,0.9061456
3.279997,95.11171,0.5046827,-0.3849367,0.002967268,0.4222353,-0.0001619905,0.9064814
3.299997,95.43816,0.5023381,-0.1102238,0.002979487,0.4217244,-5.550682E-05,0.9067191
3.319997,95.76914,0.5000135,0.1694561,0.002994537,0.4209692,9.661913E-05,0.9070701
3.339997,96.10503,0.497679,0.4536809,0.00300315,0.420424,0.0002027005,0.9073228
3.359997,96.44528,0.4953643,0.7430416,0.003012865,0.4196191,0.000353679,0.9076952
3.379997,96.79047,0.4930396,1.036913,0.003019452,0.4187784,0.0005049258,0.9080834
3.399997,97.13993,0.4907449,1.336038,0.003022134,0.4181624,0.0006117523,0.9083671
3.419997,97.49416,0.4884501,1.639873,0.00302276,0.4172512,0.0007638334,0.9087858
3.439997,97.85279,0.486185,1.948774,0.003020912,0.416572,0.0008728801,0.9090973
3.459997,98.21584,0.4839497,2.262772,0.00301513,0.415573,0.001027286,0.9095542
3.479997,98.58354,0.4817145,2.581597,0.003008306,0.4148152,0.001139909,0.9099001
3.499997,98.95518,0.4795489,2.906035,0.002994776,0.4137052,0.001297876,0.9104051
3.519997,99.33139,0.4774031,3.23536,0.00297612,0.4125203,0.001458496,0.9109424
3.539997,99.71172,0.475307,3.57011,0.002958953,0.4115986,0.001578361,0.9113591
3.559997,100.0961,0.4732801,3.910403,0.002929837,0.41025,0.001746222,0.9119668
3.579997,100.4847,0.4712834,4.255842,0.002893358,0.4087891,0.001918167,0.9126223
3.599997,100.877,0.4693959,4.607301,0.002861231,0.4076255,0.002048984,0.9131424
3.619997,101.2731,0.4675879,4.964432,0.002809614,0.4059213,0.002231776,0.9139011
3.639997,101.6732,0.4658395,5.327066,0.002746582,0.4040395,0.002421767,0.9147342
3.659997,102.0762,0.46426,5.696387,0.002691209,0.4025039,0.002568811,0.9154108
3.679997,102.4827,0.4627997,6.071846,0.002603531,0.4002287,0.002775758,0.9164073
3.699997,102.8926,0.4614586,6.453396,0.002496689,0.3976483,0.002995446,0.9175297
3.719997,103.3047,0.460336,6.842326,0.002401859,0.3954921,0.003167823,0.9184607
3.739997,103.7191,0.4594419,7.238568,0.002249479,0.3921876,0.003417402,0.9198762
3.759997,104.1358,0.4587565,7.641982,0.002060592,0.3883196,0.003688037,0.9215152
3.779997,104.5539,0.4583585,8.053473,0.001887083,0.384935,0.003907874,0.9229335
3.799997,104.9713,0.4584479,8.475117,0.00159955,0.3795206,0.004238471,0.9251723
3.819997,105.3884,0.4589744,8.906385,0.001220226,0.3727264,0.004613116,0.9279291
3.839997,105.8038,0.4600374,9.348255,0.000706613,0.3638489,0.005063414,0.931444
3.859997,106.214,0.4619546,9.804191,0.000166893,0.354827,0.005479484,0.9349159
3.879997,106.6113,0.4653124,10.2797,-0.0008760988,0.3379062,0.006182699,0.9411591
3.899997,106.9934,0.4702595,10.7753,-0.002517432,0.3141115,0.006758288,0.9493587
3.919997,107.36,0.476826,11.29102,-0.004045069,0.2940207,0.006824343,0.9557661
3.939996,107.7117,0.4849322,11.82511,-0.005318999,0.2771372,0.006791859,0.9607916
3.959996,108.046,0.4947074,12.37848,-0.006176948,0.2656848,0.006712823,0.9640168
3.979996,108.3697,0.5055853,12.94565,-0.00715506,0.2525154,0.006552747,0.9675442
3.999996,108.6835,0.5174863,13.52592,-0.008019209,0.2407227,0.006334014,0.9705402
4.019997,108.9879,0.530341,14.11866,-0.008795797,0.229907,0.006058714,0.973154
4.039997,109.2806,0.5439507,14.71732,-0.009500206,0.2197575,0.005724788,0.9754915
4.059997,109.5598,0.5583552,15.32249,-0.01000992,0.2120089,0.005415671,0.9772015
4.079997,111.0833,0.7166639,19.50001,-0.03230593,-0.07924114,0.006576937,0.9963102
4.099997,111.0176,0.7557049,20.16041,-0.02843266,-0.04245361,-0.009182432,0.9986516
4.119997,110.9661,0.7937129,20.82398,-0.02758926,-0.03856869,-0.0231481,0.9986067
4.139997,110.914,0.8317704,21.48752,-0.02727851,-0.04129205,-0.03408633,0.9981929
4.159997,110.8573,0.8701856,22.15064,-0.02712631,-0.04449501,-0.04066906,0.9978129
4.179996,110.7938,0.9091472,22.81306,-0.02690053,-0.05057009,-0.04969289,0.9971207
4.199996,110.7221,0.9487445,23.47461,-0.02662611,-0.0580789,-0.05816006,0.9962606
4.219996,110.6409,0.989087,24.13499,-0.02626171,-0.06715467,-0.06629149,0.9951915
4.239996,110.5474,1.030393,24.79372,-0.02594354,-0.07434983,-0.07166811,0.9943153
4.259996,110.4397,1.072762,25.45004,-0.02532399,-0.08697936,-0.07952255,0.9927082
4.279996,110.3152,1.116383,26.10316,-0.02445364,-0.1027901,-0.08733503,0.9905599
4.299996,110.1694,1.161583,26.75189,-0.02365651,-0.1160194,-0.09264042,0.9886342
4.319996,109.9946,1.208809,27.39247,-0.02201286,-0.1410671,-0.1004911,0.9846406
4.339996,109.7832,1.2585,28.0206,-0.01944372,-0.1766093,-0.1082954,0.9781121
4.359996,109.5263,1.310714,28.63119,-0.01459056,-0.2158367,-0.1174926,0.969225
4.379996,109.2345,1.363056,29.22783,-0.01048452,-0.2327179,-0.1249859,0.9644226
4.399996,108.9169,1.415121,29.8107,-0.004555702,-0.2553911,-0.1359396,0.9572225
4.419996,108.5768,1.467375,30.38092,0.001191795,-0.2757429,-0.1467711,0.9499593
4.439996,108.216,1.520204,30.93878,0.004973083,-0.288413,-0.1540339,0.9450221
4.459996,107.8356,1.574064,31.48296,0.01041359,-0.3057909,-0.1647309,0.9376819
4.479996,107.4385,1.629328,32.01511,0.0156731,-0.3218407,-0.1753968,0.9302736
4.499996,107.0261,1.68636,32.53534,0.02074713,-0.3368362,-0.186057,0.9227642
4.519996,106.5988,1.745736,33.04339,0.02407714,-0.3465044,-0.1932971,0.9176008
4.539996,106.1576,1.807953,33.53886,0.02883789,-0.3602778,-0.2040554,0.9097966
4.559996,105.704,1.873439,34.02251,0.03339821,-0.3736233,-0.2149344,0.9017169
4.579996,105.2383,1.942749,34.49411,0.03773799,-0.3867683,-0.2259862,0.8932617
4.599996,104.7601,2.016996,34.95241,0.0405297,-0.3956594,-0.2335815,0.8872715
4.619996,104.2705,2.096698,35.39725,0.04441535,-0.409032,-0.2450621,0.8778751
4.639996,103.7659,2.181376,35.82332,0.05892845,-0.4296699,-0.2690746,0.8599477
4.659996,103.2423,2.269988,36.22569,0.07108118,-0.4431194,-0.2869687,0.8463106
4.679996,102.7023,2.362167,36.60423,0.08971807,-0.4601584,-0.3127849,0.8260573
4.699996,102.1491,2.457465,36.96277,0.108889,-0.4737875,-0.3379687,0.8058819
4.719996,101.5849,2.555654,37.30331,0.1282853,-0.4840807,-0.3626186,0.7859494
4.739996,101.0112,2.656693,37.6272,0.1413808,-0.4892161,-0.379032,0.7726666
4.759996,100.4305,2.760276,37.93743,0.160546,-0.4942198,-0.4030525,0.7533395
4.779996,99.8445,2.866214,38.23692,0.1792671,-0.4962658,-0.4268946,0.7344008
4.799996,99.2546,2.974426,38.52799,0.1915655,-0.4960466,-0.4429851,0.7218065
4.819996,98.66208,3.085002,38.81278,0.2090687,-0.4934483,-0.4668454,0.703459
4.839996,98.06847,3.197695,39.09451,0.2255669,-0.4882319,-0.4909074,0.6853898
4.859996,97.47494,3.312484,39.37555,0.2408462,-0.4804856,-0.5153108,0.667519
4.879996,96.8807,3.429249,39.6542,0.2387154,-0.4849994,-0.5102829,0.668881
4.899996,96.28102,3.547564,39.9198,0.2157775,-0.5068043,-0.4695426,0.690014
4.919996,95.67642,3.667519,40.17341,0.1903981,-0.5262184,-0.4286302,0.7093089
4.939996,95.06784,3.789291,40.4165,0.16287,-0.5430185,-0.3876331,0.7268734
4.959996,94.45591,3.913249,40.65009,0.1431974,-0.5527998,-0.3598996,0.7378206
4.979996,93.84177,4.039462,40.8765,0.1127654,-0.5648219,-0.3188786,0.7527128
4.999996,93.22613,4.168128,41.09746,0.08102574,-0.5738126,-0.2778684,0.7661352
5.019996,92.60963,4.299517,41.31447,0.05898657,-0.5781224,-0.2501441,0.7744178
5.039996,91.99302,4.434014,41.52926,0.025774,-0.5818219,-0.2091316,0.7855463
5.059996,91.37698,4.571661,41.74366,-0.007883221,-0.5822792,-0.1680877,0.7953838
5.079996,90.76209,4.712666,41.95923,-0.04166096,-0.5794604,-0.1269781,0.8039693
5.099996,90.14915,4.857486,42.17778,-0.06440061,-0.5756925,-0.09912714,0.8090764
5.119996,89.53827,5.006775,42.39906,-0.09344521,-0.5701517,-0.06503659,0.8136125
5.139996,88.92689,5.162999,42.61367,-0.09982552,-0.5761836,-0.06735074,0.8084004
5.159996,88.31435,5.325819,42.82024,0.1033181,0.5791161,0.06855299,-0.8057609
5.179996,87.70132,5.494103,43.02089,0.1074434,0.5819936,0.06988496,-0.8030289
5.199996,87.08828,5.666052,43.21844,0.1104565,0.5832948,0.07074376,-0.8015995
5.219995,86.47559,5.840605,43.41484,0.1124476,0.583111,0.07117397,-0.8014184
5.239995,85.86366,6.016747,43.61225,0.1132294,0.5821478,0.07123435,-0.802003
5.259995,85.25296,6.193285,43.81301,0.1135354,0.5794231,0.07098079,-0.803953
5.279995,84.64391,6.36906,44.01928,0.1127555,0.5749875,0.07029682,-0.8073005
5.299995,84.03709,6.542867,44.23347,0.1107402,0.5685452,0.06913213,-0.8122276
5.319995,83.43353,6.712929,44.45953,-0.108552,-0.5628096,-0.06802861,0.816599
5.339995,82.8345,6.877428,44.70058,-0.1038165,-0.55176,-0.0658187,0.8248945
5.359995,82.2417,7.034188,44.96069,-0.09674692,-0.5366606,-0.06275915,0.8358809
5.379995,81.65455,7.183855,45.23854,-0.09500177,-0.5304163,-0.06035037,0.8402327
5.399995,81.06845,7.334158,45.51846,-0.09860635,-0.5291818,-0.05662371,0.8408551
5.419995,80.48531,7.48321,45.8049,-0.09936336,-0.5220892,-0.05185433,0.8454945
5.439995,79.90845,7.627632,46.10529,-0.0965597,-0.507989,-0.04579124,0.8547085
5.459995,79.34259,7.762795,46.42988,-0.09229838,-0.4939293,-0.04082639,0.8636249
5.479995,78.79495,7.883435,46.78689,-0.08211049,-0.4659455,-0.03213069,0.8804092
5.499995,78.27161,7.985319,47.18207,-0.06731617,-0.4296418,-0.02184863,0.9002218
5.519995,77.77844,8.064355,47.62104,-0.05508431,-0.4012128,-0.01414417,0.9142177
5.539995,77.32031,8.117244,48.09893,-0.03714946,-0.368143,-0.005870864,0.9290082
5.559995,76.88844,8.145834,48.60224,-0.01422557,-0.3355391,-0.001182303,0.9419181
5.579995,76.504,8.143331,49.14011,0.01247826,-0.2812956,0.004283264,0.9595305
5.599995,76.17183,8.115118,49.71561,0.02332649,-0.2505418,0.005870886,0.9678069
5.619995,75.87265,8.077726,50.30917,0.02850979,-0.2257393,0.005325451,0.9737559
5.639995,75.58783,8.039679,50.9106,0.02798929,-0.2161728,0.0034471,0.9759477
5.659995,74.8723,8.039241,51.4683,0.02360117,-0.05433531,0.005781557,0.9982271
5.679995,74.78798,7.99869,52.12813,0.03214746,-0.0663972,0.00463768,0.9972644
5.699995,74.6879,7.945106,52.78479,0.04222929,-0.07808735,0.003599058,0.9960452
5.719995,74.57258,7.873302,53.4371,0.05674794,-0.0897709,0.008263594,0.9943101
5.739995,74.44215,7.780587,54.08389,0.07116827,-0.1020805,0.01825146,0.9920592
5.759995,74.29613,7.671053,54.72418,0.08492317,-0.1199434,0.03086137,0.9886603
5.779995,74.13266,7.548477,55.35836,0.091468,-0.1342071,0.03952118,0.9859312
5.799995,73.95123,7.417267,55.98589,0.09522596,-0.1495596,0.04766506,0.9830015
5.819995,73.75017,7.280832,56.60626,0.09629811,-0.1662164,0.05526639,0.9798186
5.839995,73.52755,7.142569,57.2187,0.09464775,-0.1844392,0.06227705,0.9762918
5.859995,73.28094,7.005935,57.82209,0.09009597,-0.2045686,0.06862594,0.9722782
5.879995,73.00747,6.874765,58.4148,0.0823178,-0.2270117,0.07415318,0.9675696
5.899995,72.70367,6.75344,58.99433,0.07080927,-0.2522574,0.07866523,0.9618545
5.919995,72.36568,6.647195,59.55703,0.05484459,-0.2808894,0.08191716,0.9546638
5.939995,71.99087,6.559804,60.099,0.03536957,-0.3122522,0.08360601,0.9456519
5.959995,71.58209,6.488308,60.61919,0.02313238,-0.3379754,0.08551587,0.9369763
