#WAGON_DATA
wagonName,NICO
wagonMeshIndex,0
primaryMaterial,VertPomme
secondaryMaterial,VertFoncé
stationId,3
stationSplineId,0

#PATH_DATA
time,posX,posY,posZ,rotX,rotY,rotZ,rotW
0.01999999,-78.43329,3.176118,50.6143,0.07649378,-0.9889987,0.08434137,-0.09443014
0.03999998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.05999998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.07999997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.09999996,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.12,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.14,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.16,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.1799999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.1999999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.2199999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.2399999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.2599999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.2799999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.2999999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.3199999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.3399999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.3599998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.3799998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.3999998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.4199998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.4399998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.4599997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.4799997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.4999997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.5199997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.5399997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.5599996,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.5799996,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.5999996,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.6199996,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.6399996,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.6599995,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.6799995,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.6999995,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.7199995,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.7399995,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.7599995,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.7799994,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.7999994,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.8199994,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.8399994,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.8599994,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.8799993,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.8999993,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.9199993,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.9399993,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.9599993,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.9799992,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
0.9999992,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.019999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.039999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.059999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.079999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.099999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.119999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.139999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.159999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.179999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.199999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.219999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.239999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.259999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.279999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.299999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.319999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.339999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.359999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.379999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.399999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.419999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.439999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.459999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.479999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.499999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.519999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.539999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.559999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.579999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.599999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.619999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.639999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.659999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.679999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.699999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.719999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.739999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.759999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.779999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.799999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.819999,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.839998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.859998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.879998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.899998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.919998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.939998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.959998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.979998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
1.999998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.019998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.039998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.059998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.079998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.099998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.119998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.139998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.159998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.179998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.199998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.219998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.239998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.259998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.279998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.299998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.319998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.339998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.359998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.379998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.399998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.419998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.439998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.459998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.479998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.499998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.519998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.539998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.559998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.579998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.599998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.619998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.639998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.659998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.679998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.699998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.719998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.739998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.759998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.779998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.799998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.819998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.839998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.859998,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.879997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.899997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.919997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.939997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.959997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.979997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
2.999997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.019997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.039997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.059997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.079997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.099997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.119997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.139997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.159997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.179997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.199997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.219997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.239997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.259997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.279997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.299997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.319997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.339997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.359997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.379997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.399997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.419997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.439997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.459997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
3.479997,-78.43329,3.176118,50.61429,0.07649378,-0.9889987,0.08434137,-0.09443014
